id,text_lower,label,matched_word
1588840591756230664,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1572983928478388226,"iranian girls are afraid to go out, please help us and publish this content so that we can be seen and people will help us,our government wants us to be victims.they wants to kill us,like mehsa amini,mahsa amini was killed and murdered for not wearing a full hijab\n#mahsaamini",0,"raid to go out, please help us and publish this content"
1602547245999476736,iran regime's brutality was documented by a network of doctors\nwarning: graphic content medical professionals inside and outside iran have created a network to report the terrible injuries inflicted on protesters by iran’s security forces.  #mahsaamini https://t.co/quwjnowjzx,0,content medical professionals inside and outside iran have created a network to report
1608520009923559427,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block
1604863946661318661,"in #iran, officials are reportedly hacking into detained protesters’ social media in order to incriminate them. authorities used similar hacking tactics to surveil telegram &amp; instagram accounts of 16-year-old #nikashakarami, slain by security forces. https://t.co/4gogzpc2xj",1,reportedly hacking into detained protesters’ social media in order to incriminate them. authorities used similar hacking tactics to surveil telegram &amp; instagram account
1618771161793597440,"do you want to access your partner's calls, text messages and deleted conversations on any social media account  or recover stolen funds &amp; or crypto coins #snapchat #hacked #snapchatsupport #gmaildown #cybrsec #cyberpunk2077 #hack #hacking #100daysofcode #metamask #whatsapp #meta",1,deleted conversations on any social media account
1572935218641928193,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n451,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1594729912975654912,#iranrevolution requests to countries pretend have democracy/human right:\n\n1-recognize iran government as:\nterrorist-fascist-sadist-racist\n\n2-block their bank account\n3-stop buy from &amp; sell to\n4-call back your ambassador\n5-deport iranian ambassador\n\n#iranianlifematters https://t.co/o7idsqygjo,0,block their bank account
1576692367452536832,report all these account as soon as possible. they are hacked. many lives at risks.\n\nplease retweet. \n\n@muht2035\n\n@charlesmonroee\n\n@smn_ka\n\n@alamshenas\n\n@vayeghani\n\n@1mimreta\n\n@achernarim0\n\n@vivimiedema\n\n#mahsaamini \n#مهسا_امینی \n#opiran,1,report all these account
1596652771192836096,the hardest thing about being iranian (aside from the obvious protests)…\n\nis having moron family that constantly post anti team melli shit non stop…\n\nyou can’t even delete the fucktards without causing extra drama…\n\n🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️\n\n#iran \n#teammelli \n#worldcup2022,0,post anti team melli shit non stop…\n\nyou can’t even delete
1606479895176966144,"if you want to know about the internet situation in iran, i must tell you that i waited 23 minutes to send this tweet.\nwhy ?!\nbecause the islamic republic has blocked all platforms.\n.\n#mahsaamini\n#opiran\n#ss35\n.\n@un https://t.co/jr61ck9gvm",0,tweet.\nwhy ?!\nbecause the islamic republic has block
1588516610737950721,"deeper connect mini combines cybersecurity, sharing economy, and #blockchain. its dpn (decentralized vpn)  feature allows users to access multiple tunnels simultaneously and yet still be protected from being surveilled.  \n\nto learn more👉👉👉 https://t.co/cyujbwwp8d\n\n#web3 #vpn https://t.co/9ucxpmdlq8",0,blockchain. its dpn (decentralized vpn)  feature allows user
1616751089021329408,"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram etc..\ni'm available 24/7.#instagram #account #needhelp #help #mail #tiktok #snapchat #hack #suspended #suspendaccount",1,suspended  account
1582878930624659458,"https://t.co/2djx41065l block islamic rep. of iran's spidery! networks' (incl. corrupt, super rich islamic revolutionary guard corps)&amp; cronies' shell co. bank accounts in swiss, canada, us, europe, etc. #mahsaami̇ni̇ #iranrevoiution2022 #iranprotests2022 #zahedanmassacre @amnesty",0,"block islamic rep. of iran's spidery! networks' (incl. corrupt, super rich islamic revolutionary guard corps)&amp; cronies' shell co. bank account"
1590474173532737536,iranian star removes headscarf for social media post \n\n#iran \n\nhttps://t.co/dx8gwoxrnk via @rte,0,removes headscarf for social media post
1610631173440667655,"iranians’ are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt’s atrocities are over, it’s a false notion.\n#iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1588842928927313921,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1572947804850626560,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n643,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1588841962064736256,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you \n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1597345310636126208,"#iran 's regime has executed 15 #baloch in the past 15 days. #baloch activists say 2 more people are waiting for their #executions in the morning of 29th of nov 2022.\n@haalvsh, which covers #balochistan news in iran, posted some reports in regard to those executions.\n#mahsaamini",0,posted some report
1583295242970677248,.@cfwij just fyi!\n@negarmortazavi have been constantly lying about targeted harassment because she’s a female journalist and about the bomb threat! clearly she doesn’t have the creditability to be trusted!\n\n#mahsaamini\n#iranrevoiution https://t.co/htgkyou5xe https://t.co/kyxtuhlis5,0,harassment
1610787349432078337,"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram etc..\ni'm available 24/7 \ninbox me \n#instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended",1,suspended  account
1609206702137655298,unlock your ban or hacked twitter \nslide my dm now #twiter #hacking #hacking #hacked #hacker #hack #twitterfiles2 #twittergate ?!,1, ban or hacked twitter
1588891824164569090,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1588843939897180162,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1571499918543421441,#مهسا_امینی \nis the symbol of violence of harassment towards women in iran spread the word\n#mahsa_amini \n#mahsaamini,0,harassment
1572938817883242498,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n520,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1572939252928757763,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n536,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1572781874162073600,https://t.co/iixkfufwxi ‘s data base has been deleted. 😁😁😁 #opiran https://t.co/zrwpnnuxrn,0,delete
1610951461814554624,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1610667732977983497,"iranians’ are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt’s atrocities are over, it’s a false notion.\n#iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1608515454750064640,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block
1610608500467441665,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1617477286692896768,eu foreign ministers on monday agreed on a fourth package of sanctions against #iran. this was reported on the page of the swedish eu presidency on twitter. @sweden2023eu https://t.co/krvdbiqrna,0,reported on the page of the swedish eu presidency on twitter
1577295423315779587,and now #nikashakarami’s body has been hidden (stolen) so the post-mortem report and photos don’t fuel the already enraged emotions. #shame #iranprotests #iranprotests2022 #mahsaamini #مهساامینی \n\nhttps://t.co/rcxwoeuryx https://t.co/zbi0zkbx16,0,post-mortem report
1572907570477830144,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n192,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1589963515569528835,covid-19 health workers rally in erbil for unpaid risk allowances: reporter\n#esta #twitterkurds #iraq #kurdistan \nhttps://t.co/iscuo9iuzt,0,reporter\n#esta #twitter
1605408240212140032,"i have referred over 100 users for your service @vpnlets @lets_vpn lol, pls unblock my pc (account: switchout) which was banned due to downloading 100gb xbox game 🥺🥺🥺 #vpn #vpn翻墙 #vpn加速器 #vpn推荐 #梯子推荐 https://t.co/yk9mubpubt",0,"users for your service @vpnlets @lets_vpn lol, pls unblock"
1589151028456275968,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\nplease permanently suspend"
1571842900740444160,doctor #مهدیار_سعیدیان  who had enlightened about the head injury of #مهسا_امینی seems to have been arrested. his tweet confirming mahsa's skull fracture was suspiciously deleted.\nپونزده,1,tweet confirming mahsa's skull fracture was suspiciously delete
1615309100086353923,"iran internet blockage hits instagram, whatsapp users • france 24\nhttps://t.co/ejtmyrmgjg\n  #ایران #iran \n#مهسا_امینی https://t.co/h06z8sztor",0,"blockage hits instagram, whatsapp user"
1619772827577769987,retweet and like if you want to watch me take this outfit off for free 😘 free subscription &gt;&gt;&gt;&gt; https://t.co/ftbywbljz8         #onlyfans #onlyfansgirl #onlyfansbabe #onlyfansfree #onlyfansvideo #onlyfanspromo #onlyfansmodel #lingerie #retweet #like #iran https://t.co/tdoxb93oye,0,tweet and like if you want to watch me take this outfit off for free 😘 free subscription &gt;&gt;&gt;&gt; https://t.co/ftbywbljz8         #onlyfans #onlyfansgirl #onlyfansbabe #onlyfansfree #onlyfansvideo #onlyfanspromo #onlyfansmodel #lingerie #retweet #like #iran https://t.co/tdox
1608528259666542593,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block
1576216401861554176,"employees of iran largest mobile operator irancell have gone on strike, a user reports. local partner of south africa's @mtngroup, irancell is accused of playing key role in cutting iranians from internet during #iranprotests2022 (and nov2019 protests). #mahsaamini #مهسا_امینی https://t.co/vbzo0fyyjo https://t.co/xc6nvr0rpg",0,user report
1610649993865723904,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1613307243272994816,"dear @elonmusk and @twittersupport ,\njupiter's account is one of the biggest anonymous defenders of iran's new revolution and helps the people of iran, while the reports by the irgc, a terrorist org , caused his account to be closed.please restore\n@jupiter_rad_2\n#iranrevolution\nr https://t.co/dkmzdjkhaq",1,"twittersupport ,\njupiter's account is one of the biggest anonymous defenders of iran's new revolution and helps the people of iran, while the report"
1573664202035761153,content analysis:\nthis article scores 56/100. the complete report can be viewed here: https://t.co/zofxr9w73b\n(i'm a bot)\n\n#mahsaamini #iranian https://t.co/mywxyevkbi,0,content analysis:\nthis article scores 56/100. the complete report
1572950395647066112,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n\n698,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1610891742932246532,"please see, and report! \n\n@guardian @dwnews @nytimes @cnn @reuters @bbcnews @washingtonpost @diezeit @ttnyhetsbyran @abcnews @cbcnews @foxnews @nbcnews @lemondefr @svtnyheter @nyheterna @france24 @democracynow\n\n#jinaamini #mahsaamini #womanlifefreedom #opiran\n\n#مهسا_امینی https://t.co/6i7kfusu0h",0,report! \n\n@guardian @dwnews @nytimes @cnn @reuters @bbcnews @washingtonpost
1581919940310876162,content analysis:\nthis article scores 67/100. the complete report can be viewed here: https://t.co/hmga2pdu5l\n(i'm a bot)\n\n#iranian #tehran https://t.co/xyjustvxbo,0,content analysis:\nthis article scores 67/100. the complete report
1610237629513236482,"if your gmail account got hacked, text me now for guide on how to recover your account immediately #gmailhack #gmaildown #hacking #hacked #hackaccount #anonymous #stolencoins #snapchat #igotbanned #ilostmyaccount #accountsuspended #igotlockedout",0,"account got hacked, text me now for guide on how to recover your account immediately #gmailhack #gmaildown #hacking #hacked #hackaccount #anonymous #stolencoins #snapchat #igotbanned #ilostmyaccount #accountsuspend"
1610696451658596352,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1600061715361644546,#iran. bank accounts of women without proper #hijab will be suspended. \n#iranrevolution2022 \n#مهسا_امینی https://t.co/rnohzttifb,0,accounts of women without proper #hijab will be suspend
1573620768751161348,many internet users in #iranيران🇮🇷 faced several difficulties communicating via platforms on wednesday evening while several sources reported that authorities had imposed restrictions on the... 2022/09/24 10:30\n@arianagrande\n#مهسا_امینی #mahsaamini #opiran,0,users in #iranيران🇮🇷 faced several difficulties communicating via platforms on wednesday evening while several sources report
1609080556532146182,"so your condition is not even as critical as those i've handled\ninbox me, if you still want your account back!!!\ni'm available 24/7 for all hacking services\n#hack #coinbase #hacking #bitcoin \n\nworking on everybody's reported cases\nsend in your hacking ...........",1,account back!!!\ni'm available 24/7 for all hacking services\n#hack #coinbase #hacking #bitcoin \n\nworking on everybody's report
1606251279918964737,dm me now on how to recover trust wallet and coinbase account recovery#trustwallet #cryptocurrency #bnb #cyber #recoveryphrase #coinbase #crypto #ethereum #cryptonews #binance #btc #anonymous #binance  #bnb #trust #coinbase #cryptocurrency #cyber #crypto #blockchain #cryptonews,0,account recovery#trustwallet #cryptocurrency #bnb #cyber #recoveryphrase #coinbase #crypto #ethereum #cryptonews #binance #btc #anonymous #binance  #bnb #trust #coinbase #cryptocurrency #cyber #crypto #block
1595677846726639616,"hey @elonmusk \nwould you please add a special option for iranians in the reporting an account section?\nsomething like:\n+why do you want to report this account?\n-the owner is under arrest for nonesence and his life could be in danger for it,so... you know!\n...\n#مهسا_امینی",1,reporting an account
1572581925445074944,"iranians are posting these pictures reporting that the regime is putting up more security cameras on the streets, urging protesters to wear masks today during #iranprotests. \n\n#mahsa_amini #مهسا_امینی https://t.co/z7mgmkswws",0,posting these pictures report
1595722986736287745,.@volker_turk : i call on the authorities [in #iran] to immediately stop using violence and harassment against peaceful protesters.\n@unhumanrights https://t.co/rdxu1vzyra,0,harassment
1610663137711214604,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1595246693217456128, stop this\n#100daysofcode #cybersecurity\n#python #iot #pytorch @kiiara \n#javascript #reactjs #wordpress #security #defi #btsv #devops\n#roblox #flutter #html #azure\n#blacktechtwitter #serverless #news #mahsaamini #nodejs \n#blockchain #nftcommunity \n#زن_زندگی_آزادی #nft #cloud https://t.co/y3lslzmuyd,0,twitter #serverless #news #mahsaamini #nodejs \n#block
1619735767626190848,https://t.co/2pnqrtt9rt this is not way to sing this navkar mantra of jainism please delete it from youtube @jainism_info @jainism #iran #ban @youtube this is not and bollywood song that you can sing in any way tou have to remove this song and take action against it #savejainism,1,delete
1616800937628270596,"nbox us, if you need our hacking services.\nwe are available 24/7\ninbox and smile again\n#hacked #facebookdown #whatspp #hackedinstagram #twitterdown  #lockedaccount #metamask #ransomware #bnb hat #hack #suspended",1,twitterdown  #lockedaccount #metamask #ransomware #bnb hat #hack #suspend
1594163535835455488,it’s been reported that within the last few hours the use of heavy weaponry can be heard throughout the city of #mahabad. irgc is killing iranians.a massacre is happening in #mahabad. \n\n@cnn @washingtonpost @nytimes @cbsnews\n#mahsaamini https://t.co/dunpnmnh6x,0,reported that within the last few hours the use of heavy weaponry can be heard throughout the city of #mahabad. irgc is killing iranians.a massacre is happening in #mahabad. \n\n@cnn @washingtonpost
1596507180391272449,"iranian security forces have so far killed at least 448 protesters since the beginning of the ongoing nationwide protests across the country, a rights group reported.\n\n#iran #kurdistan #twitterkurds #mahsaamini\nhttps://t.co/fby24exjma",0,reported.\n\n#iran #kurdistan #twitter
1605690156576538624,"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram #instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended",1,suspended  account
1588893702881443840,delete everything in your mind that is not moving you forward.\n\n#mahsaamini \n#stophazaragenocide,0,delete
1610609001066278913,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution \n1",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1589072584205012992,#khamenei dayoos trend shodeh chera? \n\neffing clown @khamenei_ir \n‘tf why still not blocked @elonmusk ?\nwhat kind of platform u are running? giving open platform to a terrorist who continues to terrorize a nation? he can tweet propaganda while shutting down internet in #iran? https://t.co/xi9vbsfint,1,blocked @elonmusk ?\nwhat kind of platform u are running? giving open platform to a terrorist who continues to terrorize a nation? he can tweet
1586856388835348480,dear @elonmusk now that you are claiming that you are defending free speech i think it’s about time that you punish those who are not allowing people to freely express themselves (like iranian politicians and mullahs)by suspending their accounts.#مهسا_امینی https://t.co/47mmwyzhyw,1,suspending their account
1572525364525821953,"hi #nftcommumity \nif you don't hear from us later, know that the gov  have blocked our access to the internet  so that we can't send our voice to the world\n#mahsaamin  #مهسا_امینی\n#tntnft #artistontwitter https://t.co/kbdzbar2ed",0,blocked our access to the internet  so that we can't send our voice to the world\n#mahsaamin  #مهسا_امینی\n#tntnft #artistontwitter
1597485993661464576,how to protect your snapchat account\n#cybersecurity #security #snapchat #code #blockfi #web3 #python #coding #vpn #data #datascience https://t.co/k4bvxu7lvw,0,account\n#cybersecurity #security #snapchat #code #block
1613876392642646017,retweet if you want to spy on someone's snapchat discreetly.  33. message me if you are being followed and harassed by a stranger online. #hacker #websecurity #hackers #dataleak #dataloss #privacy #breach #hack #cso,1,tweet if you want to spy on someone's snapchat discreetly.  33. message me if you are being followed and harass
1588850734619324417,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1615411508518739969,"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram etc..\ni'm available 24/7 \ninbox me. #instagram #account #help #mail #tiktok #snapchat #hack #needhelp #suspendaccount #suspended",1,suspended  account
1596806382103449600,the us national football team's official page insulting iran the us national football team's official twitter page has removed the name of allah from the iranian flag.\nthese enemies of allah then they say that they have freedom of speech. \n#iran #us https://t.co/8pwigjviap,1,twitter page has remove
1608556774973636609,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block
1603808540962877445,"for all the censorship and human rights abuses, #khamenei has committed in #iran and #ukraine, we expect @elonmusk to ban him and his terrorists supporters from #twitter in favour of #justice and honouring #humanrights \n#mahsaamini \n#iranrevoiution2022 https://t.co/oepdr4fpvm",1, ban him and his terrorists supporters from #twitter
1572990357498888196,"this is the power of my people. the people that have been oppressed, killed, tortured and had to live under inhumane conditions and harassment for 40 years. this has to end. don’t stay silent about iran. we need to be heard. #opiran #mahsaamini https://t.co/m4yonk3bgz",0,harassment
1586943622112387072,"you have released the bird to defend freedom and human rights. please,\n block the tweeter’s account of all iranians authorities and theoreticians and send them a message to go to their own application (rubika) #mahsaamini #opiran @elonmusk",1,block the tweet
1574871236387168258,"please take a look before she deletes it. basiji woman shared a poll with a simple question: yes or no to the islamic republic. as you can imagine, things aren’t going too well for her and she still has 21 hours to go. (obvs i don’t trust polls after brexit but 😂) #mahsaamini https://t.co/yizg8q5ulq https://t.co/lzkh9bvpuz",0,delete
1619060723375824897,police harassment at home via land lord\n-\n#anonymous - govt/ police wants to control your behavior at home. —- they want to tell you when to clean your own bed; when to clean your working gear. —- this is government #populationcontrol that american people are against. #dtp #blm https://t.co/9lwrfod6dp,0,harassment
1584741199973212160,"if u sit on ur butt &amp; don't vote blue, u will go back in closet due 2 bigotry, harassment, hate. it's up to you. 💙 #lgbt\n#lgbtq #lgbtcommunity\n#gay #lgbtqia #lgbwiththet #lgbtqiafall\n#lgbtqiaispowerful\n#lgbtqiaautumn\n#pride\n#gayromance #womenlifefreedom\n\nhttps://t.co/qaegccudvh",0,harassment
1613348939977338880,dear @twitter and @twittersupport please reinstate jupiter’s account. it’s falsely reported by the #irgcterrorists accounts.\n#mahsaamini https://t.co/4ghd3ntni3,1,twitter and @twittersupport please reinstate jupiter’s account. it’s falsely report
1579268919751475201,"ftx partners with visa, bnb chain suffers exploit and elon musk returns to $44b twitter deal: hodler’s digest, oct. 2-8 https://t.co/gk66jnvuqj ————————————————\n#ftx #elonmusk #bnb #binancesmartchain #binance #altcoin #bitcoin #btc #eth #ethereum #blockchain #hack #nfts",0,"twitter deal: hodler’s digest, oct. 2-8 https://t.co/gk66jnvuqj ————————————————\n#ftx #elonmusk #bnb #binancesmartchain #binance #altcoin #bitcoin #btc #eth #ethereum #block"
1571601265854930951,"we need our help. iranian girls are afraid to go out. please help us and publish this content so that we can be seen and people and organizations help us. they want to kill us, as mehsa amini was killed and killed for it.  .  not having full hijab\n#امیرحسین_خادم #مهسا_امینی https://t.co/mozvnszugz",0,raid to go out. please help us and publish this content
1588863259473760256,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1583958054563106816,warning: graphic content:\n\ncompletely evil. what started as the death of #mahsaamini now becomes a total bloodbath. reports nearly 💯 killed.  \n\nyet putrid big 🛢 &amp; ⛽️ companies funding #iran regime.\n\nstop the bloodbath. 🚶‍♂️ ride 🚲 or use public transit\n\nhttps://t.co/iffpmnhkci,0,content:\n\ncompletely evil. what started as the death of #mahsaamini now becomes a total bloodbath. report
1612144473156509696,"before the jealous american billionaire @elonmusk sweetheart blocking my account ,i finish my legacy in #iran ,politics and the path.\nthis's the last episode from 2015 so far!",1,blocking my account
1592768032904212483,"do you want to access your partner's calls, text messages and deleted conversations on any social media account without he or she noticing. also hack any account or recover stolen funds including stolen crypto coins #snapchat #hacked #snapchatsupport #stolencoins #snapchat #hack",1,deleted conversations on any social media account
1575744285894246400,"this was a song about iranian wishes which tweeted . \nhe made song with them \ntoday we see the video deleted from instagram,and he is not found any where \n\n#مهسا_امینی\n#شروین_حاجی_پور https://t.co/kzpfndihaq",1,tweeted . \nhe made song with them \ntoday we see the video delete
1572883786685370371,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n3,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1600074165360336896,"hossein jalali, iran parliament member: bank accounts of women not wearing hijab properly will be blocked soon. \nthe ir lacks enough oppressing forces, so it comes up with new tactics to put pressure on women.\n#مهسا_امینی \n#mahsaamini\n#iranrevoiution https://t.co/1tljvcpm1c",0,accounts of women not wearing hijab properly will be block
1605299700134866945,"to everyone\nif you are against the people responsible for islamic republic regime, why don't you help the government to deport their families from your country?\nwhy isn't their bank accounts blocked and their belongings confiscated?\n#mahsaamini \n#iranrevoiution",0,accounts block
1572931168500326400,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n412,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1608492725501935616,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block
1597295069723521024,🆘help us to report this account its emrgency\n\n⚠️@goodmistake13\n\n#mahsaamini\n#opiran https://t.co/qkpi6zhuxn,1,report this account
1573403180196855808,"the washington post: \nmore than 30 people, the majority in amini’s kurdistan province, have been killed, and hundreds more have been injured or arrested, according to rights groups and news reports.\n#iranprotests \n#mahsaamini \n#humanrightsviolations https://t.co/w5adgvekqa",0,"post: \nmore than 30 people, the majority in amini’s kurdistan province, have been killed, and hundreds more have been injured or arrested, according to rights groups and news report"
1594739398758776835,"#iran government is reportedly shutting down the #internet in the country. as @1500tasvir_en correctly points out in post below, it is the silence of the ""world"" that fuels regime's massacre machinery #shame \n(if you're watching #fifaworldcup2022, watch this too) https://t.co/2shdhwp6i3",0,reportedly shutting down the #internet in the country. as @1500tasvir_en correctly points out in post
1590654190514507777,will the western world do something substantial … you don’t need to go to war… throw the collaborators and sympathizers out… block their accounts …open ways to support the #iranrevolution  #مهسا_امینی #opiran #iranprotests #mahsa_amini #toomajsalehi #توماج_صالحی  #رژیم_آشغال https://t.co/oivfxkgs3s,1,block their account
